		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 		Wind	Wind	ISS 	Arc.
02/09/20	17:25	10.6	10.6	10.6	96	9.9	3.2	SW	0.27	20.9	WSW	10.6	10.8	10.8	10.8	1009.5	0.00	0.0	42	0.30	47	0.0	0.00	0.0	0.027	0.000	16.2	55	7.1	15.3	0.00	100	1	87.7	5
02/09/20	17:30	10.6	10.6	10.6	96	9.9	1.6	SW	0.13	14.5	SW	10.6	10.8	10.8	10.7	1009.7	0.00	0.0	34	0.24	39	0.0	0.00	0.0	0.027	0.000	16.2	55	7.1	15.3	0.00	102	1	89.5	5
02/09/20	17:35	10.6	10.6	10.6	96	9.9	0.0	WSW	0.00	6.4	WSW	10.6	10.8	10.8	9.7	1009.7	0.00	0.0	26	0.19	28	0.0	0.00	0.0	0.027	0.000	16.2	55	7.1	15.3	0.00	97	1	85.1	5
02/09/20	17:40	10.6	10.6	10.6	96	9.9	6.4	SW	0.54	22.5	WSW	10.0	10.8	10.2	9.1	1009.7	0.00	0.0	23	0.16	25	0.0	0.00	0.0	0.027	0.000	16.2	55	7.1	15.3	0.00	103	1	90.4	5
02/09/20	17:45	10.6	10.6	10.6	96	9.9	3.2	WSW	0.27	16.1	WNW	10.6	10.8	10.8	9.7	1009.9	0.00	0.0	25	0.18	26	0.0	0.00	0.0	0.027	0.000	16.2	55	7.1	15.3	0.00	100	1	87.7	5
02/09/20	17:50	10.4	10.6	10.4	96	9.8	6.4	WSW	0.54	27.4	WSW	9.9	10.7	10.2	9.0	1009.9	0.00	0.0	20	0.14	23	0.0	0.00	0.0	0.027	0.000	16.2	55	7.1	15.3	0.00	101	1	88.6	5
02/09/20	17:55	10.4	10.4	10.4	96	9.8	4.8	SW	0.40	19.3	SW	10.3	10.7	10.6	9.4	1009.9	0.00	0.0	19	0.14	21	0.0	0.00	0.0	0.027	0.000	16.2	55	7.1	15.3	0.00	102	1	89.5	5
02/09/20	18:00	10.4	10.4	10.4	96	9.8	4.8	WSW	0.40	25.7	SW	10.3	10.7	10.6	9.4	1009.9	0.00	0.0	14	0.10	18	0.0	0.00	0.0	0.027	0.000	16.2	55	7.1	15.3	0.03	99	1	86.8	5
02/09/20	18:05	10.4	10.4	10.4	96	9.8	1.6	WSW	0.13	16.1	SW	10.4	10.7	10.7	9.3	1009.9	0.25	0.0	6	0.04	9	0.0	0.00	0.0	0.028	0.000	16.2	55	7.1	15.3	0.00	106	1	93.0	5
02/09/20	18:10	10.4	10.4	10.4	96	9.8	3.2	WSW	0.27	17.7	W	10.4	10.7	10.7	9.3	1009.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.028	0.000	16.2	55	7.1	15.3	0.00	100	1	87.7	5
02/09/20	18:15	10.4	10.4	10.4	96	9.8	4.8	WSW	0.40	17.7	SW	10.3	10.7	10.6	9.2	1009.9	0.00	0.0	5	0.04	5	0.0	0.00	0.0	0.028	0.000	16.2	55	7.1	15.3	0.00	102	1	89.5	5
02/09/20	18:20	10.4	10.4	10.3	96	9.8	1.6	WSW	0.13	11.3	SW	10.4	10.7	10.7	9.3	1009.9	0.00	0.0	1	0.01	5	0.0	0.00	0.0	0.028	0.000	16.2	55	7.1	15.3	0.00	102	1	89.5	5
02/09/20	18:25	10.3	10.4	10.3	96	9.7	1.6	SW	0.13	14.5	SW	10.3	10.6	10.6	9.2	1009.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.028	0.000	16.2	55	7.1	15.3	0.00	100	1	87.7	5
02/09/20	18:30	10.3	10.3	10.3	96	9.7	6.4	WSW	0.54	19.3	SSW	9.7	10.6	10.0	8.6	1010.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.028	0.000	16.2	55	7.1	15.3	0.00	98	1	86.0	5
02/09/20	18:35	10.3	10.3	10.3	96	9.7	4.8	WSW	0.40	20.9	WSW	10.2	10.6	10.4	9.1	1010.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.028	0.000	16.2	55	7.1	15.3	0.00	101	1	88.6	5
02/09/20	18:40	10.2	10.3	10.2	96	9.6	8.0	WSW	0.67	24.1	WSW	9.3	10.5	9.6	8.2	1010.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.028	0.000	16.2	55	7.1	15.3	0.00	101	1	88.6	5
02/09/20	18:45	10.2	10.2	10.2	96	9.6	4.8	WSW	0.40	19.3	WSW	10.1	10.5	10.3	8.9	1010.1	0.25	0.0	0	0.00	0	0.0	0.00	0.0	0.028	0.000	16.2	55	7.1	15.3	0.00	106	1	93.0	5
02/09/20	18:50	10.2	10.2	10.2	96	9.6	1.6	WSW	0.13	11.3	W	10.2	10.5	10.5	9.1	1010.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.028	0.000	16.2	55	7.1	15.3	0.00	102	1	89.5	5
02/09/20	18:55	10.2	10.2	10.2	96	9.6	4.8	W	0.40	19.3	W	10.1	10.5	10.3	8.9	1010.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.028	0.000	16.2	55	7.1	15.3	0.00	107	1	93.9	5
02/09/20	19:00	10.1	10.2	10.1	96	9.4	11.3	W	0.94	29.0	SW	8.5	10.3	8.8	7.4	1010.5	0.25	0.0	0	0.00	0	0.0	0.00	0.0	0.029	0.000	16.2	55	7.1	15.3	0.00	102	1	89.5	5
02/09/20	19:05	9.9	10.1	9.9	96	9.3	14.5	W	1.21	27.4	W	7.6	10.2	7.9	6.6	1010.5	0.00	2.0	0	0.00	0	0.0	0.00	0.0	0.029	0.000	16.2	55	7.1	15.3	0.00	102	1	89.5	5
02/09/20	19:10	9.7	9.9	9.7	96	9.1	11.3	W	0.94	29.0	WSW	8.1	10.0	8.4	6.9	1010.5	0.25	2.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	16.2	55	7.1	15.3	0.00	101	1	88.6	5
02/09/20	19:15	9.5	9.7	9.5	96	8.9	17.7	W	1.48	32.2	W	6.5	9.8	6.8	5.6	1010.6	0.00	1.5	0	0.00	0	0.0	0.00	0.0	0.031	0.000	16.2	55	7.1	15.3	0.00	100	1	87.7	5
02/09/20	19:20	9.4	9.5	9.4	96	8.8	12.9	W	1.07	30.6	W	7.3	9.7	7.6	6.2	1010.6	0.25	1.5	0	0.00	0	0.0	0.00	0.0	0.031	0.000	16.2	55	7.1	15.3	0.00	102	1	89.5	5
02/09/20	19:25	9.4	9.4	9.4	96	8.8	6.4	WSW	0.54	25.7	SSW	8.7	9.7	8.9	7.5	1010.6	0.00	1.3	0	0.00	0	0.0	0.00	0.0	0.031	0.000	16.2	55	7.1	15.3	0.00	102	1	89.5	5
02/09/20	19:30	9.3	9.4	9.3	96	8.7	9.7	W	0.80	25.7	WSW	7.9	9.6	8.2	6.8	1010.7	0.00	1.3	0	0.00	0	0.0	0.00	0.0	0.031	0.000	16.2	55	7.1	15.3	0.00	103	1	90.4	5
02/09/20	19:35	9.3	9.3	9.3	96	8.7	11.3	W	0.94	25.7	WSW	7.7	9.6	7.9	6.5	1010.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.031	0.000	16.2	55	7.1	15.3	0.00	103	1	90.4	5
02/09/20	19:40	9.3	9.3	9.3	96	8.7	6.4	WSW	0.54	30.6	WSW	8.6	9.6	8.9	7.4	1010.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.031	0.000	16.1	55	7.0	15.2	0.00	104	1	91.2	5
02/09/20	19:45	9.3	9.3	9.3	96	8.7	4.8	WSW	0.40	22.5	WSW	9.1	9.6	9.3	7.9	1010.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.031	0.000	16.1	55	7.0	15.2	0.00	104	1	91.2	5
02/09/20	19:50	9.3	9.3	9.3	96	8.7	8.0	WSW	0.67	32.2	SSW	8.2	9.6	8.5	7.1	1010.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.031	0.000	16.1	55	7.0	15.2	0.00	105	1	92.1	5
02/09/20	19:55	9.3	9.3	9.3	96	8.7	4.8	WSW	0.40	32.2	SW	9.1	9.6	9.3	7.9	1010.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.031	0.000	16.1	55	7.0	15.2	0.00	106	1	93.0	5
02/09/20	20:00	9.3	9.3	9.3	96	8.7	4.8	WSW	0.40	25.7	SW	9.1	9.6	9.3	7.9	1011.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.031	0.000	16.1	55	7.0	15.2	0.00	107	1	93.9	5
02/09/20	20:05	9.3	9.3	9.3	96	8.7	4.8	WSW	0.40	20.9	WSW	9.1	9.6	9.3	7.9	1011.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.031	0.000	16.1	55	7.0	15.2	0.00	99	1	86.8	5
02/09/20	20:10	9.3	9.3	9.3	96	8.7	4.8	WSW	0.40	17.7	SW	9.1	9.6	9.3	7.9	1011.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.031	0.000	16.1	55	7.0	15.2	0.00	102	1	89.5	5
02/09/20	20:15	9.3	9.3	9.3	96	8.7	8.0	SW	0.67	29.0	SW	8.2	9.6	8.5	7.1	1010.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.031	0.000	16.1	55	7.0	15.2	0.00	102	1	89.5	5
02/09/20	20:20	9.3	9.3	9.3	96	8.7	6.4	SW	0.54	19.3	SSW	8.6	9.6	8.9	7.4	1010.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.031	0.000	16.1	55	7.0	15.2	0.00	102	1	89.5	5
02/09/20	20:25	9.3	9.3	9.3	96	8.7	8.0	SW	0.67	29.0	SW	8.2	9.6	8.5	7.1	1010.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.031	0.000	16.1	55	7.0	15.2	0.00	99	1	86.8	5
02/09/20	20:30	9.4	9.4	9.3	96	8.8	3.2	WSW	0.27	19.3	WSW	9.4	9.7	9.7	8.2	1011.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.031	0.000	16.1	55	7.0	15.2	0.00	102	1	89.5	5
02/09/20	20:35	9.4	9.4	9.4	96	8.8	6.4	SW	0.54	24.1	SW	8.7	9.7	8.9	7.5	1011.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.031	0.000	16.0	55	7.0	15.1	0.00	107	1	93.9	5
02/09/20	20:40	9.4	9.4	9.4	96	8.8	6.4	WSW	0.54	22.5	SSW	8.7	9.7	8.9	7.5	1011.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.031	0.000	16.0	55	7.0	15.1	0.00	102	1	89.5	5
02/09/20	20:45	9.4	9.4	9.4	96	8.8	4.8	WSW	0.40	19.3	SSW	9.1	9.7	9.4	7.9	1011.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.031	0.000	16.0	55	7.0	15.1	0.00	103	1	90.4	5
02/09/20	20:50	9.4	9.4	9.4	96	8.8	9.7	SW	0.80	24.1	WSW	8.0	9.7	8.3	6.8	1011.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.031	0.000	16.0	55	7.0	15.1	0.00	103	1	90.4	5
02/09/20	20:55	9.4	9.4	9.4	96	8.8	4.8	SW	0.40	20.9	WSW	9.1	9.7	9.4	7.9	1011.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.031	0.000	16.0	55	7.0	15.1	0.00	104	1	91.2	5
02/09/20	21:00	9.4	9.4	9.4	96	8.8	3.2	SW	0.27	24.1	SW	9.4	9.7	9.7	8.2	1011.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.031	0.000	16.0	55	7.0	15.1	0.00	108	1	94.7	5
02/09/20	21:05	9.4	9.4	9.4	96	8.8	6.4	WSW	0.54	22.5	SW	8.7	9.7	8.9	7.5	1011.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.031	0.000	16.0	55	7.0	15.1	0.00	107	1	93.9	5
02/09/20	21:10	9.5	9.5	9.4	95	8.7	3.2	WSW	0.27	17.7	WSW	9.5	9.8	9.8	8.3	1011.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.031	0.000	16.0	55	7.0	15.1	0.00	107	1	93.9	5
02/09/20	21:15	9.5	9.5	9.5	95	8.7	1.6	WSW	0.13	14.5	WSW	9.5	9.8	9.8	8.3	1011.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.031	0.000	16.0	55	7.0	15.1	0.00	106	1	93.0	5
02/09/20	21:20	9.5	9.5	9.5	95	8.7	4.8	WSW	0.40	20.9	SW	9.2	9.8	9.5	8.1	1011.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.031	0.000	16.0	55	7.0	15.1	0.00	111	1	97.4	5
02/09/20	21:25	9.5	9.5	9.5	95	8.7	4.8	SW	0.40	22.5	WSW	9.2	9.8	9.5	8.1	1011.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.031	0.000	16.0	55	7.0	15.1	0.00	107	1	93.9	5
02/09/20	21:30	9.6	9.6	9.5	95	8.8	9.7	SW	0.80	24.1	SSW	8.2	9.8	8.4	7.0	1011.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	16.0	55	7.0	15.1	0.00	105	1	92.1	5
02/09/20	21:35	9.6	9.6	9.6	95	8.8	4.8	SW	0.40	22.5	SW	9.3	9.8	9.6	8.1	1011.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	16.0	55	7.0	15.1	0.00	105	1	92.1	5
02/09/20	21:40	9.6	9.6	9.6	95	8.8	6.4	SW	0.54	20.9	WSW	8.8	9.8	9.1	7.7	1011.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	16.0	55	7.0	15.1	0.00	105	1	92.1	5
02/09/20	21:45	9.7	9.7	9.6	95	8.9	6.4	SW	0.54	27.4	W	9.0	9.9	9.3	7.8	1011.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	16.0	55	7.0	15.1	0.00	106	1	93.0	5
02/09/20	21:50	9.7	9.7	9.7	95	8.9	6.4	SW	0.54	24.1	SW	9.0	9.9	9.3	7.8	1011.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	16.0	55	7.0	15.1	0.00	104	1	91.2	5
02/09/20	21:55	9.7	9.7	9.7	94	8.7	6.4	SW	0.54	17.7	WSW	9.0	9.9	9.3	7.8	1011.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	16.0	55	7.0	15.1	0.00	105	1	92.1	5
02/09/20	22:00	9.7	9.7	9.7	94	8.7	4.8	SW	0.40	20.9	SW	9.4	9.9	9.7	8.3	1011.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	16.0	55	7.0	15.1	0.00	108	1	94.7	5
02/09/20	22:05	9.7	9.7	9.7	94	8.8	6.4	WSW	0.54	24.1	SW	9.1	10.0	9.3	7.9	1011.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	16.0	55	7.0	15.1	0.00	105	1	92.1	5
02/09/20	22:10	9.7	9.7	9.7	94	8.8	8.0	SW	0.67	24.1	S	8.7	10.0	8.9	7.5	1011.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	16.0	55	7.0	15.1	0.00	107	1	93.9	5
02/09/20	22:15	9.7	9.7	9.7	94	8.8	3.2	SW	0.27	24.1	SW	9.7	10.0	10.0	8.6	1012.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	16.0	55	7.0	15.1	0.00	108	1	94.7	5
02/09/20	22:20	9.7	9.7	9.7	94	8.8	6.4	SW	0.54	24.1	WSW	9.1	10.0	9.3	7.9	1012.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	16.0	55	7.0	15.1	0.00	105	1	92.1	5
02/09/20	22:25	9.8	9.8	9.7	94	8.9	1.6	SW	0.13	14.5	SW	9.8	10.1	10.1	8.6	1012.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	15.9	55	6.9	15.0	0.00	104	1	91.2	5
02/09/20	22:30	9.8	9.8	9.8	93	8.7	3.2	SW	0.27	20.9	SW	9.8	10.0	10.0	8.6	1012.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	15.9	55	6.9	15.0	0.00	104	1	91.2	5
02/09/20	22:35	9.8	9.8	9.8	93	8.7	1.6	WSW	0.13	22.5	SW	9.8	10.0	10.0	8.6	1012.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	15.9	55	6.9	15.0	0.00	106	1	93.0	5
02/09/20	22:40	9.9	9.9	9.8	93	8.8	1.6	SW	0.13	14.5	SSW	9.9	10.1	10.1	8.7	1012.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.029	0.000	15.9	55	6.9	15.0	0.00	101	1	88.6	5
02/09/20	22:45	9.9	9.9	9.9	93	8.8	4.8	WSW	0.40	19.3	WSW	9.7	10.1	9.9	8.5	1012.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.029	0.000	15.9	55	6.9	15.0	0.00	106	1	93.0	5
02/09/20	22:50	9.9	9.9	9.9	93	8.8	3.2	SW	0.27	16.1	SW	9.9	10.1	10.1	8.7	1012.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.029	0.000	15.9	55	6.9	15.0	0.00	105	1	92.1	5
02/09/20	22:55	9.9	9.9	9.9	93	8.8	1.6	SW	0.13	22.5	WSW	9.9	10.1	10.1	8.7	1012.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.029	0.000	15.9	55	6.9	15.0	0.00	103	1	90.4	5
02/09/20	23:00	9.9	9.9	9.9	93	8.8	3.2	SW	0.27	20.9	SW	9.9	10.1	10.1	8.7	1012.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.029	0.000	15.9	55	6.9	15.0	0.00	104	1	91.2	5
02/09/20	23:05	9.9	9.9	9.9	93	8.8	4.8	SW	0.40	22.5	SW	9.7	10.1	9.9	8.5	1012.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.029	0.000	15.9	55	6.9	15.0	0.00	107	1	93.9	5
02/09/20	23:10	9.9	9.9	9.9	92	8.6	3.2	WSW	0.27	14.5	SW	9.9	10.1	10.1	8.7	1012.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.029	0.000	15.9	55	6.9	15.0	0.00	97	1	85.1	5
02/09/20	23:15	9.9	9.9	9.9	92	8.6	1.6	SW	0.13	19.3	SW	9.9	10.1	10.1	8.7	1012.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.029	0.000	15.9	55	6.9	15.0	0.00	102	1	89.5	5
02/09/20	23:20	9.9	9.9	9.9	92	8.6	0.0	SW	0.00	4.8	SSW	9.9	10.1	10.1	8.7	1012.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.029	0.000	15.9	55	6.9	15.0	0.00	96	1	84.2	5
02/09/20	23:25	9.9	9.9	9.9	92	8.6	0.0	SW	0.00	4.8	WSW	9.9	10.1	10.1	8.7	1012.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.029	0.000	15.9	55	6.9	15.0	0.00	98	1	86.0	5
02/09/20	23:30	9.9	9.9	9.9	92	8.6	1.6	SW	0.13	16.1	SW	9.9	10.1	10.1	8.7	1012.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.029	0.000	15.9	55	6.9	15.0	0.00	97	1	85.1	5
02/09/20	23:35	9.9	9.9	9.9	92	8.6	3.2	SW	0.27	19.3	WSW	9.9	10.1	10.1	8.7	1012.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.029	0.000	15.9	55	6.9	15.0	0.00	100	1	87.7	5
02/09/20	23:40	9.9	9.9	9.9	92	8.6	1.6	WSW	0.13	9.7	SW	9.9	10.1	10.1	8.7	1012.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.029	0.000	15.9	55	6.9	15.0	0.00	105	1	92.1	5
02/09/20	23:45	9.9	9.9	9.9	92	8.6	3.2	WSW	0.27	20.9	SW	9.9	10.1	10.1	8.7	1012.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.029	0.000	15.9	55	6.9	15.0	0.00	107	1	93.9	5
02/09/20	23:50	9.9	9.9	9.9	92	8.6	3.2	SW	0.27	22.5	S	9.9	10.1	10.1	8.7	1012.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.029	0.000	15.9	55	6.9	15.0	0.00	109	1	95.6	5
02/09/20	23:55	9.9	9.9	9.9	92	8.6	4.8	SW	0.40	19.3	SW	9.7	10.1	9.9	8.5	1012.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.029	0.000	15.9	55	6.9	15.0	0.00	107	1	93.9	5
03/09/20	00:00	9.8	9.9	9.8	92	8.5	1.6	SW	0.13	14.5	SW	9.8	10.0	10.0	8.6	1012.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	15.9	55	6.9	15.0	0.00	106	1	93.0	5
03/09/20	0:05	9.8	9.8	9.8	92	8.5	3.2	SW	0.27	22.5	SW	9.8	10.0	10.0	8.6	1012.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	15.9	55	6.9	15.0	0.00	97	1	85.1	5
03/09/20	0:10	9.8	9.8	9.8	92	8.5	0.0	SW	0.00	6.4	SW	9.8	10.0	10.0	8.6	1012.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	15.9	55	6.9	15.0	0.00	106	1	93.0	5
03/09/20	0:15	9.7	9.8	9.7	92	8.5	0.0	SW	0.00	11.3	SW	9.7	9.9	9.9	8.5	1012.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	15.9	55	6.9	15.0	0.00	107	1	93.9	5
03/09/20	0:20	9.7	9.7	9.7	93	8.6	0.0	SW	0.00	1.6	SW	9.7	9.9	9.9	8.5	1012.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	15.9	55	6.9	15.0	0.00	106	1	93.0	5
03/09/20	0:25	9.7	9.7	9.7	93	8.6	3.2	SW	0.27	22.5	SW	9.7	9.9	9.9	8.4	1012.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	15.9	55	6.9	15.0	0.00	96	1	84.2	5
03/09/20	0:30	9.7	9.7	9.7	93	8.6	0.0	---	0.00	0.0	---	9.7	9.9	9.9	8.4	1013.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	15.9	55	6.9	15.0	0.00	80	1	70.2	5
03/09/20	0:35	9.7	9.7	9.7	93	8.6	1.6	SW	0.13	17.7	SW	9.7	9.9	9.9	8.4	1013.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	15.9	55	6.9	15.0	0.00	103	1	90.4	5
03/09/20	0:40	9.6	9.7	9.6	94	8.6	0.0	SW	0.00	14.5	SW	9.6	9.8	9.8	8.4	1013.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	15.9	55	6.9	15.0	0.00	106	1	93.0	5
03/09/20	0:45	9.6	9.6	9.6	94	8.6	0.0	SW	0.00	8.0	SW	9.6	9.8	9.8	8.4	1012.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	15.9	55	6.9	15.0	0.00	106	1	93.0	5
03/09/20	0:50	9.6	9.6	9.6	94	8.6	0.0	SW	0.00	11.3	SW	9.6	9.8	9.8	8.4	1012.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	15.9	55	6.9	15.0	0.00	107	1	93.9	5
03/09/20	0:55	9.6	9.6	9.6	94	8.6	0.0	SW	0.00	1.6	SW	9.6	9.8	9.8	8.4	1012.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	15.9	55	6.9	15.0	0.00	108	1	94.7	5
03/09/20	1:00	9.5	9.6	9.5	94	8.6	0.0	SW	0.00	1.6	SW	9.5	9.8	9.8	8.3	1013.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.031	0.000	15.9	55	6.9	15.0	0.00	103	1	90.4	5
03/09/20	1:05	9.5	9.5	9.5	94	8.6	0.0	SW	0.00	4.8	SW	9.5	9.8	9.8	8.3	1013.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.031	0.000	15.9	55	6.9	15.0	0.00	103	1	90.4	5
03/09/20	1:10	9.5	9.5	9.5	94	8.6	0.0	---	0.00	0.0	---	9.5	9.8	9.8	8.3	1013.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.031	0.000	15.9	55	6.9	15.0	0.00	111	1	97.4	5
03/09/20	1:15	9.5	9.5	9.5	94	8.6	0.0	SW	0.00	14.5	SW	9.5	9.8	9.8	8.3	1013.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.031	0.000	15.9	55	6.9	15.0	0.00	106	1	93.0	5
03/09/20	1:20	9.5	9.5	9.5	94	8.6	0.0	---	0.00	0.0	---	9.5	9.8	9.8	8.3	1013.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.031	0.000	15.9	55	6.9	15.0	0.00	106	1	93.0	5
03/09/20	1:25	9.5	9.5	9.5	94	8.6	0.0	---	0.00	0.0	---	9.5	9.8	9.8	8.3	1013.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.031	0.000	15.9	55	6.9	15.0	0.00	107	1	93.9	5
03/09/20	1:30	9.6	9.6	9.5	94	8.6	0.0	SW	0.00	9.7	SW	9.6	9.8	9.8	8.4	1013.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	15.9	55	6.9	15.0	0.00	105	1	92.1	5
03/09/20	1:35	9.6	9.6	9.6	94	8.6	0.0	---	0.00	0.0	---	9.6	9.8	9.8	8.4	1013.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	15.9	55	6.9	15.0	0.00	101	1	88.6	5
03/09/20	1:40	9.6	9.6	9.6	94	8.6	0.0	---	0.00	0.0	---	9.6	9.8	9.8	8.4	1013.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	15.9	55	6.9	15.0	0.00	98	1	86.0	5
03/09/20	1:45	9.6	9.6	9.6	94	8.6	0.0	SW	0.00	3.2	SW	9.6	9.8	9.8	8.4	1013.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	15.9	55	6.9	15.0	0.00	102	1	89.5	5
03/09/20	1:50	9.6	9.6	9.6	94	8.6	0.0	SW	0.00	4.8	SW	9.6	9.8	9.8	8.4	1013.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	15.9	55	6.9	15.0	0.00	104	1	91.2	5
03/09/20	1:55	9.6	9.6	9.6	94	8.6	0.0	SW	0.00	1.6	SW	9.6	9.8	9.8	8.4	1013.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	15.9	55	6.9	15.0	0.00	107	1	93.9	5
03/09/20	2:00	9.6	9.6	9.6	94	8.6	0.0	SW	0.00	4.8	SW	9.6	9.8	9.8	8.4	1013.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	15.9	55	6.9	15.0	0.00	104	1	91.2	5
03/09/20	2:05	9.6	9.6	9.6	94	8.6	0.0	SW	0.00	1.6	SW	9.6	9.8	9.8	8.4	1013.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.030	0.000	15.9	55	6.9	15.0	0.00	103	1	90.4	5
